日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期
2026-06-01 00:00:00,Long,DOMO,4.53,8.63%,3.96,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,18.49-14.34-11.88-6.24-4.11,低-低-低-低,22.44%-17.15%-47.47%-34.13%,19.0,24.13,DOMO INC - CLASS B,1D
2026-06-01 00:00:00,Long,DOMO,4.53,8.63%,3.96,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,9.02-14.83-18.49-6.24-4.11,高-高-低-低,64.50%-24.67%-66.25%-34.13%,19.0,24.13,DOMO INC - CLASS B,1D
2026-06-01 00:00:00,Long,SPSC,59.64,5.09%,54.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SPS COMMERCE INC,1D
2026-06-01 00:00:00,Long,EPAM,108.76,6.15%,97.88,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EPAM SYSTEMS INC,1D
2026-06-01 00:00:00,Short,ORI,36.66,-1.53%,38.02,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,35.73-40.09-36.72-37.46-38.31,高-低-高-高,12.20%-8.39%-2.01%-2.27%,19.0,4.99,OLD REPUBLIC INTL CORP,1D
2026-06-01 00:00:00,Long,AEYE,8.48,10.42%,7.06,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AUDIOEYE INC,1D
2026-06-01 00:00:00,Short,FTS,54.46,-1.57%,55.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FORTIS INC,1D
2026-06-01 00:00:00,Long,ADBE,274.03,5.72%,252.15,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,370.86-363.7-362.71-285.36-258.75,低-低-低-低,1.93%-0.27%-21.33%-9.33%,27.0,11.66,ADOBE INC,1D
2026-06-01 00:00:00,Short,HII,296.41,-3.82%,317.35,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,211.48-292.39-349.03-364.9-309.66,高-高-高-低,38.26%-19.37%-4.55%-15.14%,17.0,9.25,HUNTINGTON INGALLS INDUSTRIE,1D
2026-06-01 00:00:00,Long,HNGE,60.92,8.38%,52.46,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,61.89-53.8-51.35-51.15-47.24,低-低-低-低,13.07%-4.55%-0.39%-7.64%,60.0,36.37,HINGE HEALTH INC-A,1D
2026-06-01 00:00:00,Short,ANIP,76.71,-2.29%,82.22,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ANI PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Long,PLPC,376.25,1.74%,341.49,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,208.41-245.56-238.48-287.75-371.8,高-低-高-高,17.82%-2.88%-20.66%-29.21%,17.0,15.29,PREFORMED LINE PRODUCTS CO,1D
2026-06-01 00:00:00,Long,WATT,29.66,5.93%,24.32,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ENERGOUS CORP,1D
2026-06-01 00:00:00,Long,CINT,4.12,13.19%,3.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CI&T INC/UNITED STATES-A,1D
2026-06-01 00:00:00,Long,CINT,4.12,13.19%,3.39,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CI&T INC/UNITED STATES-A,1D
2026-06-01 00:00:00,Long,BOX,28.79,6.79%,25.85,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,33.78-33.88-32.61-32.76-26.81,高-低-高-低,0.30%-3.75%-0.44%-18.17%,61.0,25.61,BOX INC - CLASS A,1D
2026-06-01 00:00:00,Long,BOX,28.79,6.79%,25.85,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,38.8-33.78-33.88-32.76-26.81,低-高-低-低,12.94%-0.30%-3.32%-18.17%,61.0,25.61,BOX INC - CLASS A,1D
2026-06-01 00:00:00,Long,TGB,7.9,6.47%,6.86,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TASEKO MINES LTD,1D
2026-06-01 00:00:00,Short,VERA,33.94,-4.45%,36.94,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,18.53-18.76-19.07-23.05-37.51,高-高-高-高,1.24%-1.63%-20.90%-62.73%,50.0,25.3,VERA THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,HYNE,16.2,1.89%,15.69,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,nan-14.85-14.84-16.14,低-低-高,nan%-0.07%-8.76%,35.0,5.83,HOYNE BANCORP INC,1D
2026-06-01 00:00:00,Short,BVS,7.93,-6.82%,9.09,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,6.26-6.5-6.47-7.14-8.11,高-低-高-高,3.92%-0.46%-10.36%-13.59%,58.0,38.71,BIOVENTUS INC - A,1D
2026-06-01 00:00:00,Short,BVS,7.93,-6.82%,9.09,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,5.81-6.26-6.47-7.14-8.11,高-高-高-高,7.66%-3.44%-10.36%-13.59%,58.0,38.71,BIOVENTUS INC - A,1D
2026-06-01 00:00:00,Short,LXEO,4.81,-6.42%,5.48,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,7.66-8.3-6.9-5.97-5.01,高-低-低-低,8.36%-16.87%-13.41%-16.15%,43.0,40.02,LEXEO THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,LXEO,4.81,-6.42%,5.48,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,3.6-7.66-6.9-5.97-5.01,高-低-低-低,112.78%-9.92%-13.41%-16.15%,43.0,40.02,LEXEO THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,CBRL,35.06,3.67%,32.02,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,62.26-29.74-36.33-34.14-34.57,低-高-低-高,52.23%-22.15%-6.03%-1.25%,60.0,32.3,CRACKER BARREL OLD COUNTRY,1D
2026-06-01 00:00:00,Long,CBRL,35.06,3.67%,32.02,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,nan-70.4-29.74-36.33-34.57,低-低-高-低,nan%-57.75%-22.15%-4.85%,60.0,32.3,CRACKER BARREL OLD COUNTRY,1D
2026-06-01 00:00:00,Long,MCO,464.2,2.42%,436.82,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MOODY'S CORP,1D
2026-06-01 00:00:00,Short,AZN,179.71,-3.21%,186.98,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ASTRAZENECA PLC,1D
2026-06-01 00:00:00,Long,SABR,1.89,7.39%,1.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SABRE CORP,1D
2026-06-01 00:00:00,Long,ERO,31.42,3.22%,28.37,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ERO COPPER CORP,1D
2026-06-01 00:00:00,Short,UGI,33.56,-3.89%,35.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,UGI CORP,1D
2026-06-01 00:00:00,Short,MDGL,481.23,-3.23%,516.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MADRIGAL PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Long,RVMD,163.68,3.94%,147.66,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,42.4-39.62-124.49-107.45-155.7,低-高-低-高,6.56%-214.21%-13.69%-44.90%,31.0,18.84,REVOLUTION MEDICINES INC,1D
2026-06-01 00:00:00,Long,LAW,4.44,11.28%,3.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CS DISCO INC,1D
2026-06-01 00:00:00,Short,ATPC,4.14,-14.99%,6.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AGAPE ATP CORP,1D
2026-06-01 00:00:00,Long,HCC,106.25,12.39%,92.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WARRIOR MET COAL INC,1D
2026-06-01 00:00:00,Long,HCC,106.25,12.39%,92.94,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,63.74-68.28-85.7-105.15-100.64,高-高-高-低,7.12%-25.52%-22.69%-4.29%,43.0,27.38,WARRIOR MET COAL INC,1D
2026-06-01 00:00:00,Long,LCID,6.65,1.53%,5.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,LUCID GROUP INC,1D
2026-06-01 00:00:00,Short,CNTN,2.81,-9.52%,3.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CANTON STRATEGIC HOLDINGS IN,1D
2026-06-01 00:00:00,Long,SHIP,16.39,5.74%,14.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SEANERGY MARITIME HOLDINGS,1D
2026-06-01 00:00:00,Long,RMNI,4.27,9.21%,3.72,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,4.92-4.8-4.21-3.84-4.14,低-低-低-高,2.44%-12.29%-8.79%-7.68%,20.0,21.98,RIMINI STREET INC,1D
2026-06-01 00:00:00,Long,RMNI,4.27,9.21%,3.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,RIMINI STREET INC,1D
2026-06-01 00:00:00,Long,LVS,53.27,5.34%,49.35,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,LAS VEGAS SANDS CORP,1D
2026-06-01 00:00:00,Short,SWX,84.49,-2.00%,88.02,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,77.26-79.96-80.73-82.91-87.21,高-高-高-高,3.50%-0.97%-2.69%-5.18%,27.0,7.5,SOUTHWEST GAS HOLDINGS INC,1D
2026-06-01 00:00:00,Long,SLSR,10.67,4.61%,9.5,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SOLARIS RESOURCES INC,1D
2026-06-01 00:00:00,Short,GBCI,46.35,-2.52%,48.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,GLACIER BANCORP INC,1D
2026-06-01 00:00:00,Long,BLZE,9.11,10.02%,7.56,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,10.86-5.11-5.24-4.54-8.42,低-高-低-高,52.94%-2.54%-13.36%-85.46%,18.0,25.77,BACKBLAZE INC-A,1D
2026-06-01 00:00:00,Long,BLZE,9.11,10.02%,7.56,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,10.83-10.86-5.11-5.24-8.42,高-低-高-高,0.26%-52.94%-2.54%-60.69%,18.0,25.77,BACKBLAZE INC-A,1D
2026-06-01 00:00:00,Short,NJR,53.66,-2.88%,56.2,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,42.63-43.66-44.25-52.17-54.44,高-高-高-高,2.42%-1.34%-17.90%-4.35%,16.0,7.59,NEW JERSEY RESOURCES CORP,1D
2026-06-01 00:00:00,Short,NJR,53.66,-2.88%,56.2,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NEW JERSEY RESOURCES CORP,1D
2026-06-01 00:00:00,Long,PAG,170.44,1.83%,161.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PENSKE AUTOMOTIVE GROUP INC,1D
2026-06-01 00:00:00,Short,MDA,42.46,-5.07%,47.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MDA SPACE LTD,1D
2026-06-01 00:00:00,Short,CODX,6.2,-27.32%,9.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CO-DIAGNOSTICS INC,1D
2026-06-01 00:00:00,Short,CODX,6.2,-27.32%,9.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CO-DIAGNOSTICS INC,1D
2026-06-01 00:00:00,Short,TTMI,172.44,-0.74%,189.58,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TTM TECHNOLOGIES,1D
2026-06-01 00:00:00,Short,SIDU,4.44,-9.57%,5.63,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SIDUS SPACE INC-CL A,1D
2026-06-01 00:00:00,Long,CURI,3.31,15.73%,2.82,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CURIOSITYSTREAM INC,1D
2026-06-01 00:00:00,Long,CURI,3.31,15.73%,2.82,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CURIOSITYSTREAM INC,1D
2026-06-01 00:00:00,Long,INTA,26.03,12.73%,21.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INTAPP INC,1D
2026-06-01 00:00:00,Short,ARDX,5.73,-5.13%,6.3,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,5.3-5.53-5.55-5.11-5.82,高-高-低-高,4.34%-0.36%-8.02%-14.01%,22.0,27.66,ARDELYX INC,1D
2026-06-01 00:00:00,Long,UVV,54.13,4.36%,50.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,UNIVERSAL CORP/VA,1D
2026-06-01 00:00:00,Short,AEE,105.09,-2.67%,108.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AMEREN CORPORATION,1D
2026-06-01 00:00:00,Short,AEE,105.09,-2.67%,108.97,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,96.54-98.75-95.92-97.23-105.66,高-低-高-高,2.29%-2.87%-1.37%-8.67%,49.0,9.4,AMEREN CORPORATION,1D
2026-06-01 00:00:00,Short,HTCO,2.55,-2.67%,5.31,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,7.65-8.15-7.51-6.1-4.6,高-低-低-低,6.54%-7.85%-18.77%-24.59%,16.0,163.48,HIGH-TREND INTERNATIONAL-A,1D
2026-06-01 00:00:00,Short,PNTG,32.0,-6.57%,36.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PENNANT GROUP INC/THE,1D
2026-06-01 00:00:00,Short,PNTG,32.0,-6.57%,36.62,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PENNANT GROUP INC/THE,1D
2026-06-01 00:00:00,Long,BLND,1.74,-2.79%,1.6,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,3.4-3.43-1.97-2.05-1.69,高-低-高-低,1.03%-42.65%-4.26%-17.72%,16.0,43.83,BLEND LABS INC-A,1D
