日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-05-29 13:30:00,Long,00547,0.23,10.58%,0.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIGITAL DOMAIN,4H,,,,,,
2026-05-29 13:30:00,Long,00547,0.23,10.58%,0.19,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIGITAL DOMAIN,4H,,,,,,
2026-05-29 13:30:00,Short,00565,2.85,-5.32%,3.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ART GROUP HOLD,4H,,,,,,
2026-05-29 13:30:00,Short,00565,2.85,-5.32%,3.23,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ART GROUP HOLD,4H,,,,,,
2026-05-29 13:30:00,Short,00628,0.47,-3.09%,0.53,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TONGTONG AI SOC,4H,,,,,,
2026-05-29 13:30:00,Short,00628,0.47,-3.09%,0.53,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TONGTONG AI SOC,4H,一直亮红,0.17-0.18-0.16-0.32-0.47,高-低-高-高,6.43%-11.54%-101.86%-46.15%,13.0,13.68
2026-05-29 13:30:00,Short,00631,7.7,-0.90%,8.22,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SANY INT'L,4H,一直释放,6.92-6.75-8.52-10.58-10.74,低-高-高-高,2.46%-26.22%-24.18%-1.51%,38.0,19.65
2026-05-29 13:30:00,Short,00638,9.96,-4.51%,10.83,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIBOCOM,4H,支撑释放,15.21-13.85-12.21-11.6-10.8,低-低-低-低,8.94%-11.84%-5.00%-6.90%,35.0,16.94
2026-05-29 13:30:00,Short,00659,8.07,-0.62%,8.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CTF SERVICES,4H,一直亮红,8.3-7.79-7.8-8.03-8.07,低-高-高-高,6.14%-0.13%-2.95%-0.50%,35.0,7.56
2026-05-29 13:30:00,Long,00662,4.87,3.84%,4.81,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASIA FINANCIAL,4H,,,,,,
