日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-07-31,603709,中源家居,10.5,3.65,42329.0,,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,21.62,21.46,2.48,3.14,4.48,5.43,5.52,10.29,9.14,9.52,7.52,8.0,11.05,14.19,8.19,11.43,12.95,12.48,16.38,13.9,13.52,15.24,19.71,20.48,19.24,16.38,17.43,19.05,20.86,19.9,18.48,15.43
2026-07-31,603738,泰晶科技,29.92,10.0,298176.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,101.06,101.06,-3.34,6.32,10.8,21.89,22.43,21.12,22.79,25.13,20.76,28.01,36.0,33.32,19.99,21.42,25.57,20.09,26.0,29.71,40.68,34.43,31.65,25.1,20.76,21.12,14.64,20.99,18.52,19.62,18.62,17.18
2026-07-31,603895,天永智能,22.93,4.75,33701.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,28.5,28.5,-1.0,2.75,7.28,5.76,7.63,7.68,7.02,9.81,9.03,9.07,10.64,13.74,9.68,8.16,9.38,9.42,8.77,10.86,14.04,15.44,17.05,18.05,19.28,23.64,16.57,23.72,20.15,19.1,16.53,12.08
2026-07-31,603985,恒润股份,15.22,7.87,239879.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,84.07,84.07,1.91,6.7,9.07,9.0,10.64,12.02,10.64,13.21,12.09,18.86,22.73,20.43,10.84,10.25,10.18,6.83,7.75,6.64,10.84,9.59,18.07,16.23,17.02,18.07,16.69,15.64,13.73,12.94,12.02,9.92
2026-07-31,605058,澳弘电子,23.4,2.72,27251.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,47.51,47.51,2.01,5.64,8.59,10.68,15.77,14.57,13.85,16.45,13.93,16.15,19.79,19.36,12.14,13.85,14.91,13.25,14.87,15.17,17.95,16.75,21.41,18.33,17.99,19.36,17.39,21.97,22.78,26.67,29.4,42.35
2026-07-31,605133,嵘泰股份,23.25,1.71,71241.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,75.36,75.18,3.1,9.59,13.29,13.63,14.37,10.24,10.8,11.31,11.31,12.6,19.35,24.82,16.99,19.14,21.85,20.77,20.65,19.44,18.28,15.48,18.24,14.45,13.46,11.7,6.49,8.52,9.51,7.96,5.25,0.3
2026-07-31,605168,三人行,34.58,9.99,31200.0,,suf,"{""suf"": {""timeframe"": ""d""}}",广告营销,73.66,73.66,2.34,8.65,13.85,14.29,16.69,22.24,25.39,27.39,26.32,28.72,34.93,36.76,31.78,35.95,35.83,37.36,35.54,31.93,34.7,36.81,39.21,41.5,41.3,43.15,38.0,51.79,59.49,43.55,33.63,31.72
2026-07-31,605208,永茂泰,11.96,10.03,173238.0,,suf,"{""suf"": {""timeframe"": ""d""}}",工业金属,43.52,43.52,2.17,6.61,9.11,12.54,13.88,15.13,14.72,17.47,13.96,15.64,22.16,26.42,16.89,17.39,15.72,15.3,17.81,18.31,19.48,19.15,21.15,22.58,23.58,24.08,23.08,26.42,24.67,24.58,24.67,21.82
2026-07-31,605228,神通科技,10.35,3.71,82907.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,69.86,69.57,0.87,1.74,7.25,7.15,6.67,5.99,9.47,8.79,8.41,7.54,8.12,7.92,0.68,1.26,1.74,-0.68,1.35,1.16,1.35,1.06,3.48,2.51,5.02,4.83,3.48,2.9,3.77,1.93,0.68,-0.97
2026-07-31,605289,罗曼股份,85.75,10.01,18757.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业工程,111.26,110.58,-4.49,2.51,7.06,10.78,21.85,20.23,15.86,27.45,24.61,29.55,32.35,36.14,22.53,25.03,25.88,24.55,24.72,21.75,25.36,22.75,25.95,21.28,22.22,24.26,19.83,20.71,15.03,16.77,14.89,13.91
2026-07-31,605318,法狮龙,73.33,10.01,17691.0,,suf,"{""suf"": {""timeframe"": ""d""}}",装修建材,95.55,95.55,-7.06,-3.08,3.53,10.06,9.5,6.48,5.69,7.23,4.75,6.89,10.23,15.33,3.79,2.35,3.86,2.47,0.78,1.65,3.74,2.92,8.14,6.22,6.52,8.25,5.69,5.63,6.04,6.61,4.23,3.25
2026-07-31,605358,立昂微,37.1,3.98,553679.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,224.44,224.44,-3.34,3.23,12.24,17.2,20.97,19.25,18.09,22.67,18.73,20.89,25.58,33.75,21.32,18.19,18.87,19.87,16.5,14.39,20.16,16.52,17.87,13.5,12.53,11.62,8.22,15.34,12.96,13.56,11.43,9.43
2026-07-31,605389,长龄液压,69.33,6.25,12625.0,,suf,"{""suf"": {""timeframe"": ""d""}}",工程机械,105.69,99.95,0.22,5.12,8.18,8.67,9.62,7.41,3.65,6.49,3.95,5.42,9.89,9.65,0.79,0.56,1.69,0.2,0.25,-1.15,-0.81,-2.28,-0.76,0.4,-3.07,-0.48,-4.04,-1.2,-4.54,-2.86,-4.8,-4.8
2026-07-31,605566,福莱蒽特,22.38,3.47,46776.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制品,36.34,36.34,3.93,6.48,9.83,15.06,15.33,16.58,17.69,20.02,16.26,16.89,20.82,23.82,13.72,14.12,15.28,12.15,14.48,13.36,15.82,27.39,30.25,29.62,31.55,29.54,26.63,26.32,24.93,22.65,19.17,14.97
2026-07-31,605589,圣泉集团,34.12,2.9,384640.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,253.24,252.41,-3.52,6.13,14.04,15.86,24.21,21.89,21.04,21.78,20.43,24.5,28.96,24.91,12.43,11.84,14.01,9.96,9.35,10.46,17.58,17.12,19.34,13.31,14.1,12.25,8.03,11.72,12.75,12.95,12.9,11.55
2026-07-31,605588,冠石科技,39.93,5.19,20955.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光学光电子,39.29,39.2,0.08,5.36,10.17,13.57,14.45,16.53,18.68,20.31,17.71,19.26,24.32,23.99,17.21,18.71,19.46,18.23,17.23,14.9,19.03,17.66,20.69,17.91,16.4,16.03,12.85,15.3,13.57,13.75,11.45,8.87
2026-07-31,605598,上海港湾,24.68,4.27,48845.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业工程,111.76,111.76,6.69,8.91,10.13,12.12,13.86,15.84,12.88,15.36,12.93,12.44,18.56,17.18,5.47,6.28,7.21,4.9,8.59,9.24,9.72,9.72,7.9,7.21,7.98,5.59,6.28,3.73,4.09,4.21,2.55,0.12
