日期,信号,代码,相距SMA,现价,涨幅,止损,策略,参组,参数,名称,周期,SMA,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-09-21 00:00:00,Short,OZK,,47.75,-0.27%,49.28,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BANK OZK,1D,,支撑释放,44.76-42.17-46.16-45.6-48.4,低-高-低-高,5.81%-9.47%-1.20%-6.13%,52.0,9.88
2026-09-21 00:00:00,Short,TARA,,3.51,-1.13%,3.85,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PROTARA THERAPEUTIC INC,1D,,支撑释放,4.95-3.62-3.77-3.77-3.71,低-高-高-低,26.97%-4.15%-0.16%-1.49%,19.0,9.02
2026-09-21 00:00:00,Short,TARA,,3.51,-1.13%,3.85,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PROTARA THERAPEUTIC INC,1D,,支撑释放,4.72-4.8-3.62-3.77-3.71,高-低-高-低,1.69%-24.69%-4.32%-1.49%,19.0,9.02
2026-09-21 00:00:00,Long,AMAT,,464.24,4.42%,430.86,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",APPLIED MATERIALS INC,1D,,,,,,,
2026-09-21 00:00:00,Short,GRNT,,4.64,-5.31%,5.03,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRANITE RIDGE RESOURCES INC,1D,,支撑释放,4.65-4.62-4.19-4.41-4.8,低-低-高-高,0.58%-9.41%-5.26%-8.99%,18.0,12.02
2026-09-21 00:00:00,Short,GRNT,,4.64,-5.31%,5.03,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRANITE RIDGE RESOURCES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,ARQQ,,23.53,16.89%,18.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARQIT QUANTUM INC,1D,,,,,,,
2026-09-21 00:00:00,Long,IACQ,,9.99,0.40%,9.96,mfa,参数一,"{""mfa"": {""mfa_all"": 9}}",IRENIC ACQUISITION CORP CL-A,1D,,,,,,,
2026-09-21 00:00:00,Long,IACQ,,9.99,0.40%,9.96,mfa,参数二,"{""mfa"": {""mfa_all"": 9}}",IRENIC ACQUISITION CORP CL-A,1D,,,,,,,
2026-09-21 00:00:00,Long,PRSO,-47.22,0.48,4.35%,0.42,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PERASO INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PRSO,-47.22,0.48,4.35%,0.42,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PERASO INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,EP,,2.28,-6.17%,2.66,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EMPIRE PETROLEUM CORP,1D,,一直亮红,nan-2.77-2.41,低-低,nan%-13.00%,36.0,38.59
2026-09-21 00:00:00,Short,PSKY,,9.91,-2.94%,12.01,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PARAMOUNT SKYDANCE CL B,1D,,,,,,,
2026-09-21 00:00:00,Long,FGII,,10.03,0.20%,10.02,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FG IMPERII ACQUISITION-CL A,1D,,一直释放,nan-9.91-9.99,低-高,nan%-0.81%,68.0,0.6
2026-09-21 00:00:00,Long,FGII,,10.03,0.20%,10.02,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FG IMPERII ACQUISITION-CL A,1D,,一直释放,nan-9.99,低,nan%,68.0,0.6
2026-09-21 00:00:00,Short,POST,,75.26,-1.71%,80.03,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",POST HOLDINGS INC,1D,,一直亮红,94.13-86.85-86.37-83.89-75.4,低-低-低-低,7.73%-0.55%-2.87%-10.12%,28.0,14.6
2026-09-21 00:00:00,Long,GXO,,45.4,-1.13%,43.58,mfa,参数一,"{""mfa"": {""mfa_all"": 6}}",GXO LOGISTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,GXO,,45.4,-1.13%,43.58,mfa,参数二,"{""mfa"": {""mfa_all"": 6}}",GXO LOGISTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Short,ITG,,11.66,-7.83%,13.89,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ITG INC CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,ENB,,48.2,-1.09%,47.35,mfa,参数一,"{""mfa"": {""mfa_all"": 34}}",ENBRIDGE INC,1D,,,,,,,
2026-09-21 00:00:00,Long,ENB,,48.2,-1.09%,47.35,mfa,参数二,"{""mfa"": {""mfa_all"": 34}}",ENBRIDGE INC,1D,,,,,,,
2026-09-21 00:00:00,Short,IMO,,126.17,-2.88%,132.41,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IMPERIAL OIL LTD,1D,,,,,,,
2026-09-21 00:00:00,Short,IMO,,126.17,-2.88%,132.41,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IMPERIAL OIL LTD,1D,,,,,,,
2026-09-21 00:00:00,Long,DFDV,,6.51,7.43%,5.64,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DEFI DEVELOPMENT CORP,1D,,一直释放,8.45-5.14-5.18-5.33-3.73,低-高-高-低,39.17%-0.78%-2.90%-30.02%,55.0,52.87
2026-09-21 00:00:00,Short,SFM,,68.66,-3.01%,74.4,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPROUTS FARMERS MARKET INC,1D,,一直亮红,73.18-69.29-76.88-76.86-70.0,低-高-低-低,5.32%-10.95%-0.03%-8.93%,41.0,33.31
2026-09-21 00:00:00,Short,SFM,,68.66,-3.01%,74.4,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPROUTS FARMERS MARKET INC,1D,,一直亮红,nan-64.75-69.29-76.86-70.0,低-高-高-低,nan%-7.01%-10.93%-8.93%,41.0,33.31
2026-09-21 00:00:00,Short,OLMA,,9.63,-1.93%,10.69,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OLEMA PHARMACEUTICALS INC,1D,,支撑释放,12.99-13.11-9.06-10.71-9.7,高-低-高-低,0.92%-30.89%-18.21%-9.43%,28.0,17.11
2026-09-21 00:00:00,Long,DSAC,,10.17,0.10%,10.15,mfa,参数一,"{""mfa"": {""mfa_all"": 12}}",DAEDALUS SPECIAL ACQUIS-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,DSAC,,10.17,0.10%,10.15,mfa,参数二,"{""mfa"": {""mfa_all"": 12}}",DAEDALUS SPECIAL ACQUIS-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,SLF,,81.44,0.21%,79.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SUN LIFE FINANCIAL INC,1D,,,,,,,
2026-09-21 00:00:00,Long,STRO,-27.88,16.35,6.58%,13.62,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",SUTRO BIOPHARMA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,STRO,-27.88,16.35,6.58%,13.62,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",SUTRO BIOPHARMA INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,GIFT,-28.73,0.68,4.77%,0.6,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",GIFTIFY INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,GIFT,-28.73,0.68,4.77%,0.6,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",GIFTIFY INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,DY,,291.55,-0.09%,272.29,mfa,参数一,"{""mfa"": {""mfa_all"": 19}}",DYCOM INDUSTRIES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,DY,,291.55,-0.09%,272.29,mfa,参数二,"{""mfa"": {""mfa_all"": 19}}",DYCOM INDUSTRIES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BJDX,,0.91,-0.87%,0.79,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",BLUEJAY DIAGNOSTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BJDX,,0.91,-0.87%,0.79,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",BLUEJAY DIAGNOSTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,LOOP,,0.5,-3.46%,0.43,mfa,参数一,"{""mfa"": {""mfa_all"": 33}}",LOOP INDUSTRIES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,LOOP,,0.5,-3.46%,0.43,mfa,参数二,"{""mfa"": {""mfa_all"": 33}}",LOOP INDUSTRIES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,XMTR,,99.53,2.42%,92.27,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XOMETRY INC-A,1D,,,,,,,
2026-09-21 00:00:00,Long,CODX,-68.15,1.01,6.77%,0.84,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CO-DIAGNOSTICS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,CODX,-68.15,1.01,6.77%,0.84,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CO-DIAGNOSTICS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,CPA,,137.11,4.08%,128.52,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COPA HOLDINGS SA-CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Long,CPA,,137.11,4.08%,128.52,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COPA HOLDINGS SA-CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Short,BDCI,0.96,10.15,-0.10%,10.17,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BTC DEVELOPMENT CORP-CL A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,BDCI,0.96,10.15,-0.10%,10.17,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BTC DEVELOPMENT CORP-CL A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,HP,,40.29,-1.52%,42.46,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HELMERICH & PAYNE,1D,,一直亮红,32.35-35.01-30.23-32.4-40.85,高-低-高-高,8.22%-13.65%-7.17%-26.09%,17.0,17.92
2026-09-21 00:00:00,Long,RGCO,,21.32,-0.23%,20.58,mfa,参数一,"{""mfa"": {""mfa_all"": 6}}",RGC RESOURCES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RGCO,,21.32,-0.23%,20.58,mfa,参数二,"{""mfa"": {""mfa_all"": 6}}",RGC RESOURCES INC,1D,,,,,,,
2026-09-21 00:00:00,Long,KRMN,,35.21,-1.51%,32.21,mfa,参数一,"{""mfa"": {""mfa_all"": 15}}",KARMAN HOLDINGS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,KRMN,,35.21,-1.51%,32.21,mfa,参数二,"{""mfa"": {""mfa_all"": 15}}",KARMAN HOLDINGS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,HEI,-6.0,303.03,1.61%,289.86,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",HEICO CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,HEI,-6.0,303.03,1.61%,289.86,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",HEICO CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,GTE,,9.91,-3.79%,10.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRAN TIERRA ENERGY INC,1D,,,,,,,
2026-09-21 00:00:00,Long,PWP,-24.76,13.45,3.78%,11.89,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PERELLA WEINBERG PARTNERS,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PWP,-24.76,13.45,3.78%,11.89,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PERELLA WEINBERG PARTNERS,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,EVOX,,10.13,0.20%,10.12,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EVOLUTION GLOBAL ACQUIS-CL A,1D,,一直释放,10.09-10.03-10.02-10.08,低-低-高,0.59%-0.15%-0.65%,61.0,0.7
2026-09-21 00:00:00,Long,MNTS,,4.48,7.18%,3.92,mfa,参数一,"{""mfa"": {""mfa_all"": 6}}",MOMENTUS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,MNTS,,4.48,7.18%,3.92,mfa,参数二,"{""mfa"": {""mfa_all"": 6}}",MOMENTUS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,CNTX,,0.38,1.90%,0.33,mfa,参数一,"{""mfa"": {""mfa_all"": 32}}",CONTEXT THERAPEUTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,CNTX,,0.38,1.90%,0.33,mfa,参数二,"{""mfa"": {""mfa_all"": 32}}",CONTEXT THERAPEUTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BYND,,11.92,3.56%,10.4,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BEYOND MEAT INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BYND,,11.92,3.56%,10.4,mfa,参数一,"{""mfa"": {""mfa_all"": 8}}",BEYOND MEAT INC,1D,,,,,,,
2026-09-21 00:00:00,Long,BYND,,11.92,3.56%,10.4,mfa,参数二,"{""mfa"": {""mfa_all"": 8}}",BEYOND MEAT INC,1D,,,,,,,
2026-09-21 00:00:00,Long,GENI,-16.38,5.76,2.13%,5.04,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",GENIUS SPORTS LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,GENI,-16.38,5.76,2.13%,5.04,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",GENIUS SPORTS LTD,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,PR,,21.97,-3.47%,23.31,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PERMIAN RESOURCES CORP-CL A,1D,,,,,,,
2026-09-21 00:00:00,Short,OPAD,,3.41,-4.21%,4.01,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OFFERPAD SOLUTIONS INC-A,1D,,一直亮红,nan-1.18-0.57-0.58-3.49,低-低-高-高,nan%-51.69%-1.23%-504.85%,33.0,46.13
2026-09-21 00:00:00,Long,SBC,,5.14,8.21%,4.57,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SBC MEDICAL GROUP HOLDINGS I,1D,,一直释放,nan-4.97-4.73-3.55-3.34,低-低-低-低,nan%-4.83%-24.95%-5.92%,59.0,18.44
2026-09-21 00:00:00,Long,TDG,-11.75,1109.65,2.17%,1061.03,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",TRANSDIGM GROUP INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,TDG,-11.75,1109.65,2.17%,1061.03,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",TRANSDIGM GROUP INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,OKUR,-16.84,3.06,3.73%,2.67,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ONKURE THERAPEUTICS INC-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,OKUR,-16.84,3.06,3.73%,2.67,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ONKURE THERAPEUTICS INC-A,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,ETS,197.66,2.14,-17.69%,3.0,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ELITE EXPRESS HOLDING INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,ETS,197.66,2.14,-17.69%,3.0,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ELITE EXPRESS HOLDING INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MARA,,13.28,0.30%,12.23,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MARA HOLDINGS INC,1D,,压力释放,nan-11.57-10.03-16.43-12.47,低-低-高-低,nan%-13.31%-63.81%-24.10%,20.0,24.82
2026-09-21 00:00:00,Long,SPRY,-48.08,4.35,5.84%,3.75,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ARS PHARMACEUTICALS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,SPRY,-48.08,4.35,5.84%,3.75,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ARS PHARMACEUTICALS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,OPRT,,8.32,1.96%,7.79,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OPORTUN FINANCIAL CORP,1D,,一直亮绿,5.82-6.29-6.14-6.46-8.3,高-低-高-高,8.08%-2.31%-5.13%-28.48%,31.0,23.15
2026-09-21 00:00:00,Long,COLA,,11.25,5.14%,10.06,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COLUMBUS ACQUISITION CORP,1D,,一直亮绿,10.88-10.54-10.56-11.15-10.75,低-高-高-低,3.08%-0.19%-5.59%-3.60%,20.0,34.03
2026-09-21 00:00:00,Long,COLA,,11.25,5.14%,10.06,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COLUMBUS ACQUISITION CORP,1D,,一直亮绿,nan-10.88-10.56-11.15,低-低-高,nan%-2.90%-5.59%,86.0,39.03
2026-09-21 00:00:00,Short,RSI,,21.57,-7.42%,24.46,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RUSH STREET INTERACTIVE INC,1D,,支撑释放,nan-15.51-24.66-24.18,低-高-低,nan%-58.99%-1.95%,27.0,13.9
2026-09-21 00:00:00,Short,RSI,,21.57,-7.42%,24.46,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RUSH STREET INTERACTIVE INC,1D,,支撑释放,nan-15.51-24.66-24.18,低-高-低,nan%-58.99%-1.95%,27.0,13.9
2026-09-21 00:00:00,Long,HVII,,10.88,8.80%,8.39,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HENNESSY CAPITAL INVESTMENT,1D,,一直亮绿,nan-10.58-10.47-10.54,低-低-高,nan%-1.04%-0.65%,26.0,68.61
2026-09-21 00:00:00,Long,BELFA,,197.66,-0.59%,187.53,mfa,参数一,"{""mfa"": {""mfa_all"": 12}}",BEL FUSE INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,BELFA,,197.66,-0.59%,187.53,mfa,参数二,"{""mfa"": {""mfa_all"": 12}}",BEL FUSE INC-CL A,1D,,,,,,,
2026-09-21 00:00:00,Long,NSLR,,7.98,1.14%,7.42,mfa,参数一,"{""mfa"": {""mfa_all"": 6}}",NEOSTELLAR CAPITAL CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,NSLR,,7.98,1.14%,7.42,mfa,参数二,"{""mfa"": {""mfa_all"": 6}}",NEOSTELLAR CAPITAL CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,SHLS,,7.84,3.09%,6.91,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SHOALS TECHNOLOGIES GROUP -A,1D,,,,,,,
2026-09-21 00:00:00,Short,CFG,,67.36,0.48%,69.25,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CITIZENS FINANCIAL GROUP,1D,,支撑释放,nan-54.74-59.36-70.04,低-高-高,nan%-8.44%-17.99%,36.0,7.55
2026-09-21 00:00:00,Long,BIOA,-52.15,8.09,0.37%,7.04,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BIOAGE LABS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,BIOA,-52.15,8.09,0.37%,7.04,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BIOAGE LABS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,HSHP,46.85,18.86,-1.92%,20.2,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",HIMALAYA SHIPPING LTD,1D,200.0,,,,,,
